Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Total Work Force,Total Female Workforce,Total Female Did Not Work,Total Male Workforce,Total Male Did Not Work,Masters Attainment,Median Rent,state,congressional district,Year,Male DNW %,Female DNW %,DNW Delta
"Congressional District 8 (116th Congress), Arizona",68977.0,790494.0,42.2,32909.0,67280.0,464779.0,334159.0,66472.0,224990.0,42262.0,45326.0,1056.0,04,08,2019,18.783945953153474,19.892326706747387,1.108380753593913
"Congressional District 3 (116th Congress), Arkansas",52428.0,807399.0,35.5,28804.0,115705.0,513534.0,320680.0,77591.0,256800.0,51028.0,36995.0,607.0,05,03,2019,19.870716510903428,24.195771485593113,4.325054974689685
"Congressional District 2 (116th Congress), Arkansas",52417.0,762623.0,37.2,29927.0,115843.0,486752.0,316302.0,71223.0,236835.0,51020.0,40088.0,652.0,05,02,2019,21.542424050499292,22.517404252897546,0.9749802023982532
"Congressional District 36 (116th Congress), California",50457.0,748453.0,42.0,29402.0,134310.0,441018.0,303695.0,83009.0,222734.0,61292.0,28653.0,951.0,06,36,2019,27.518025986153887,27.333015031528344,-0.18501095462554318
"Congressional District 46 (116th Congress), California",67333.0,730435.0,32.5,23696.0,113703.0,495418.0,283863.0,75373.0,252999.0,46322.0,17205.0,1477.0,06,46,2019,18.309163277325208,26.552597555863215,8.243434278538007
"Congressional District 33 (116th Congress), California",111735.0,711557.0,40.8,75432.0,56393.0,471627.0,308529.0,63796.0,229306.0,36264.0,84608.0,2033.0,06,33,2019,15.814675586334419,20.677472782137173,4.862797195802754
"Congressional District 15 (116th Congress), California",117574.0,779710.0,38.6,49315.0,46925.0,514591.0,314874.0,71723.0,257435.0,38131.0,72762.0,1922.0,06,15,2019,14.81189426457164,22.77831767627686,7.96642341170522
"Congressional District 47 (116th Congress), California",70173.0,711813.0,37.2,33551.0,101908.0,481123.0,294512.0,71778.0,238967.0,48465.0,38489.0,1353.0,06,47,2019,20.281042989199346,24.371842233932743,4.090799244733397
"Congressional District 5 (116th Congress), Maryland",101221.0,762356.0,38.5,42214.0,49414.0,510736.0,316364.0,59627.0,251150.0,40548.0,61974.0,1421.0,24,05,2019,16.144933306788772,18.847593278628416,2.702659971839644
"Congressional District 7 (116th Congress), Maryland",64039.0,718530.0,38.6,37878.0,110000.0,472678.0,311190.0,67172.0,226884.0,56234.0,61987.0,957.0,24,07,2019,24.78535286754465,21.58552652720203,-3.199826340342618
"Congressional District 2 (116th Congress), Maryland",72385.0,764509.0,36.5,34757.0,80996.0,503679.0,320303.0,62017.0,242878.0,47111.0,52982.0,1118.0,24,02,2019,19.39698120043808,19.361979126015054,-0.035002074423026386
"Congressional District 6 (116th Congress), Maryland",83126.0,768933.0,39.0,41583.0,67235.0,499835.0,310695.0,55433.0,252074.0,46420.0,72262.0,1249.0,24,06,2019,18.415227274530494,17.84161315759829,-0.5736141169322053
"Congressional District 8 (116th Congress), Maryland",106958.0,762451.0,40.4,55424.0,48620.0,486374.0,318444.0,51641.0,238258.0,29829.0,96770.0,1613.0,24,08,2019,12.519621586683343,16.216666038612754,3.6970444519294112
"Congressional District 4 (116th Congress), Massachusetts",103255.0,757680.0,41.1,53841.0,49545.0,490253.0,319966.0,51402.0,238341.0,33357.0,84416.0,1166.0,25,04,2019,13.995493851246744,16.06483188838814,2.0693380371413976
"Congressional District 7 (116th Congress), Massachusetts",68203.0,802775.0,31.8,39385.0,139110.0,594834.0,353932.0,61231.0,292065.0,50076.0,74260.0,1463.0,25,07,2019,17.14549843356787,17.300215860673802,0.15471742710593261
"Congressional District 2 (116th Congress), Massachusetts",71636.0,748728.0,39.5,36853.0,77083.0,502991.0,320912.0,58506.0,247824.0,44574.0,61562.0,934.0,25,02,2019,17.986151462328102,18.231166176397267,0.24501471406916409
"Congressional District 9 (116th Congress), Massachusetts",73163.0,741094.0,45.8,40657.0,65670.0,456627.0,322112.0,50208.0,225366.0,36802.0,56520.0,832.0,25,09,2019,16.32988117107283,15.587124975163919,-0.7427561959089122
"Congressional District 6 (116th Congress), Massachusetts",91488.0,770005.0,42.7,46736.0,56522.0,493238.0,330736.0,49502.0,241978.0,32678.0,76097.0,1194.0,25,06,2019,13.504533469984874,14.967224614193798,1.4626911442089234
"Congressional District 8 (116th Congress), Massachusetts",93015.0,767105.0,39.4,49046.0,62367.0,513059.0,332950.0,48228.0,251554.0,34124.0,78325.0,1405.0,25,08,2019,13.565278230519093,14.485057816488963,0.9197795859698701
"Congressional District 1 (116th Congress), Massachusetts",59137.0,728716.0,41.2,32491.0,98767.0,468794.0,314776.0,60176.0,227553.0,50389.0,47502.0,774.0,25,01,2019,22.143852201465155,19.117086436068824,-3.0267657653963305
"Congressional District 5 (116th Congress), Massachusetts",100962.0,768212.0,38.8,54149.0,55822.0,512897.0,329284.0,49426.0,252305.0,33170.0,111290.0,1558.0,25,05,2019,13.146786627296327,15.01014321983455,1.8633565925382225
"Congressional District 1 (116th Congress), Michigan",50891.0,698033.0,46.6,28896.0,89678.0,425914.0,289094.0,53783.0,220133.0,50132.0,34868.0,554.0,26,01,2019,22.77350510827545,18.603983479421917,-4.169521628853534
"Congressional District 2 (116th Congress), Michigan",58031.0,739228.0,37.0,28327.0,85204.0,468368.0,298261.0,53113.0,233413.0,38887.0,31611.0,723.0,26,02,2019,16.660168885194913,17.807557810105912,1.1473889249109988
"Congressional District 14 (116th Congress), Michigan",47854.0,691180.0,38.0,30212.0,147468.0,440626.0,293396.0,74822.0,211549.0,58667.0,48378.0,747.0,26,14,2019,27.732109345825318,25.502051834380836,-2.230057511444482
"Congressional District 3 (116th Congress), Michigan",61466.0,742923.0,37.1,31952.0,90434.0,478173.0,296076.0,54135.0,241930.0,41338.0,40324.0,726.0,26,03,2019,17.08676063324102,18.284156770558912,1.1973961373178916
"Congressional District 5 (116th Congress), Michigan",46647.0,676131.0,41.4,26477.0,127449.0,422770.0,284837.0,67340.0,206531.0,55819.0,25365.0,573.0,26,05,2019,27.02693542373784,23.641591506721387,-3.3853439170164528
"Congressional District 4 (116th Congress), Michigan",52271.0,701512.0,41.5,28292.0,98137.0,444189.0,289189.0,61522.0,225564.0,54095.0,28654.0,589.0,26,04,2019,23.982107073823837,21.273976534377173,-2.708130539446664
"Congressional Districts not defined (116th Congress), Michigan",,,,,,,,,,,,,26,ZZ,2019,,,
"Congressional District 9 (116th Congress), Michigan",60817.0,717778.0,40.0,35321.0,85026.0,471421.0,306619.0,60925.0,233480.0,40522.0,43685.0,824.0,26,09,2019,17.35566215521672,19.869936305317022,2.5142741501003023
"Congressional District 12 (116th Congress), Michigan",60589.0,710371.0,35.6,33656.0,111779.0,477631.0,298392.0,65729.0,236894.0,44644.0,51778.0,857.0,26,12,2019,18.845559617381614,22.02773532802488,3.1821757106432678
"Congressional District 7 (116th Congress), Minnesota",58899.0,666100.0,40.5,30706.0,69900.0,397372.0,263193.0,33671.0,203279.0,23587.0,19737.0,589.0,27,07,2019,11.603264478868944,12.793273377331465,1.190008898462521
"Congressional District 6 (116th Congress), Minnesota",82616.0,710595.0,37.0,36530.0,47243.0,461293.0,273409.0,34386.0,235648.0,25463.0,31999.0,866.0,27,06,2019,10.805523492667028,12.57676228653775,1.7712387938707224
"Congressional District 8 (116th Congress), Minnesota",58525.0,666672.0,43.2,31049.0,74899.0,409645.0,269197.0,40514.0,210538.0,34796.0,25490.0,652.0,27,08,2019,16.527182741357855,15.049944835937993,-1.4772379054198623
"Congressional District 3 (116th Congress), Minnesota",93045.0,716887.0,40.2,50471.0,36933.0,456572.0,292363.0,41769.0,225274.0,22822.0,64857.0,1175.0,27,03,2019,10.13077407956533,14.286691544415675,4.155917464850345
"Congressional District 5 (116th Congress), Minnesota",65262.0,712914.0,33.9,39312.0,103528.0,491635.0,291285.0,37929.0,250146.0,32303.0,58491.0,968.0,27,05,2019,12.913658423480687,13.021267830475308,0.10760940699462118
"Congressional District 10 (116th Congress), Texas",78872.0,875936.0,35.5,38404.0,77888.0,572369.0,343158.0,75544.0,286470.0,39918.0,59872.0,1063.0,48,10,2019,13.934443397214368,22.014349075353046,8.079905678138678
"Congressional District 35 (116th Congress), Texas",50978.0,825790.0,32.2,23783.0,157292.0,559821.0,317748.0,78850.0,287167.0,54010.0,28153.0,893.0,48,35,2019,18.807871377978667,24.815262409204777,6.00739103122611
"Congressional District 22 (116th Congress), Texas",97494.0,911440.0,35.8,40653.0,66383.0,590264.0,353479.0,90150.0,289409.0,45119.0,75471.0,1149.0,48,22,2019,15.590047303297409,25.503636708262725,9.913589404965316
"Congressional District 19 (116th Congress), Texas",51646.0,727765.0,33.1,25893.0,116607.0,466456.0,280379.0,63036.0,241542.0,52908.0,25382.0,690.0,48,19,2019,21.90426509675336,22.482425573955254,0.5781604772018945
"Congressional District 3 (116th Congress), Utah",75334.0,761759.0,28.2,30959.0,76747.0,480084.0,280844.0,63993.0,241449.0,27185.0,42954.0,942.0,49,03,2019,11.259106477972574,22.785959465041092,11.526852987068517
"Congressional District 2 (116th Congress), Utah",64600.0,766444.0,32.9,29798.0,88170.0,479750.0,289747.0,61047.0,243416.0,36263.0,39161.0,867.0,49,02,2019,14.897541657080883,21.069070602974318,6.171528945893435
"Congressional District 3 (116th Congress), Virginia",55857.0,739947.0,34.7,29833.0,110321.0,490506.0,309216.0,62862.0,239624.0,45819.0,38416.0,899.0,51,03,2019,19.121206556939203,20.32947842285005,1.2082718659108451
"Congressional District 4 (116th Congress), Virginia",59562.0,770323.0,37.7,31937.0,108008.0,515657.0,325210.0,65998.0,253741.0,55340.0,44526.0,852.0,51,04,2019,21.809640538974783,20.29396390024907,-1.5156766387257115
"Congressional District 2 (116th Congress), Virginia",72365.0,738524.0,36.0,36584.0,62799.0,490232.0,299820.0,56223.0,250896.0,33807.0,51977.0,1106.0,51,02,2019,13.474507365601683,18.752251350810486,5.277743985208803
"Congressional District 6 (116th Congress), Virginia",55750.0,753338.0,39.9,29469.0,98402.0,482311.0,321265.0,61455.0,237255.0,44365.0,37870.0,698.0,51,06,2019,18.699289793681903,19.1290679034442,0.4297781097622959
"Congressional District 1 (116th Congress), Washington",100281.0,754006.0,38.7,48471.0,49022.0,493921.0,299079.0,64222.0,251021.0,34282.0,65009.0,1487.0,53,01,2019,13.65702471107995,21.473256229959308,7.816231518879357
"Congressional District 5 (116th Congress), Washington",54954.0,714669.0,37.9,30021.0,98948.0,459406.0,292670.0,61654.0,231456.0,47568.0,38368.0,761.0,53,05,2019,20.551638324346744,21.0660470837462,0.5144087593994549
"Congressional District 2 (116th Congress), Washington",71932.0,741822.0,38.1,36052.0,75056.0,488398.0,306874.0,61569.0,246393.0,37767.0,42623.0,1169.0,53,02,2019,15.327951686939159,20.063283301941514,4.735331615002355
"Congressional District 6 (116th Congress), Washington",66050.0,709226.0,41.8,35560.0,76461.0,444148.0,292266.0,63016.0,227498.0,46841.0,42498.0,969.0,53,06,2019,20.5896315572005,21.561180568386334,0.9715490111858323
"Congressional District 3 (116th Congress), West Virginia",39670.0,584131.0,43.3,22972.0,120990.0,359747.0,245575.0,76225.0,179293.0,63454.0,19734.0,471.0,54,03,2019,35.39123111331731,31.03939733279039,-4.3518337805269205
"Congressional District 1 (116th Congress), Wisconsin",67931.0,718226.0,40.9,34534.0,65918.0,458364.0,291225.0,46123.0,230848.0,34738.0,38385.0,776.0,55,01,2019,15.047996950374273,15.837582625118037,0.7895856747437637
"Congressional District 5 (116th Congress), Wisconsin",73797.0,725071.0,41.5,40260.0,48963.0,463397.0,302812.0,39555.0,232436.0,25252.0,46237.0,829.0,55,05,2019,10.864065807362026,13.062560268417368,2.1984944610553416
"Congressional District 2 (116th Congress), Wisconsin",69278.0,762159.0,36.5,37563.0,82079.0,507595.0,312890.0,40166.0,254912.0,28264.0,56504.0,900.0,55,02,2019,11.087747928696961,12.837099300073508,1.7493513713765463
"Congressional District 16 (116th Congress), Texas",48175.0,737398.0,32.3,22635.0,139237.0,470499.0,286900.0,79846.0,235228.0,48751.0,28722.0,721.0,48,16,2019,20.724998724641626,27.830602997560124,7.105604272918498
"Congressional District 24 (116th Congress), Texas",76737.0,802353.0,35.9,44031.0,62867.0,552149.0,327295.0,64616.0,273159.0,29990.0,70825.0,1069.0,48,24,2019,10.978953649705849,19.74243419545059,8.76348054574474
"Congressional District 33 (116th Congress), Texas",43456.0,739374.0,30.2,17592.0,165711.0,471846.0,265297.0,85424.0,241367.0,41850.0,10399.0,769.0,48,33,2019,17.338741418669496,32.19938408651436,14.86064266784486
"Congressional District 11 (116th Congress), Texas",59444.0,772210.0,35.2,31095.0,93606.0,476881.0,297257.0,74078.0,244345.0,42364.0,24138.0,778.0,48,11,2019,17.33778059710655,24.920523318206133,7.5827427210995815
"Congressional District 15 (116th Congress), Texas",46341.0,786367.0,30.9,19884.0,197589.0,481821.0,290217.0,89513.0,240211.0,57616.0,21673.0,617.0,48,15,2019,23.985579344826007,30.84347229831471,6.857892953488701
"Congressional District 23 (116th Congress), Texas",55961.0,769173.0,33.9,25845.0,126961.0,481093.0,288277.0,82889.0,246165.0,56801.0,27413.0,710.0,48,23,2019,23.074360693031096,28.75324774435699,5.678887051325894
"Congressional District 12 (116th Congress), Texas",70155.0,811608.0,35.6,34826.0,79710.0,528640.0,329307.0,74635.0,257996.0,38869.0,40938.0,930.0,48,12,2019,15.065737453293849,22.664261616060394,7.5985241627665445
"Congressional District 8 (116th Congress), Texas",73701.0,858427.0,37.1,36677.0,87690.0,551133.0,328853.0,88445.0,283977.0,62796.0,42783.0,969.0,48,08,2019,22.11305845191688,26.894995636348156,4.781937184431275
"Congressional District 34 (116th Congress), Texas",40308.0,721500.0,32.1,18319.0,191681.0,435193.0,270432.0,84594.0,219155.0,64491.0,14822.0,559.0,48,34,2019,29.42711779334261,31.28106141285055,1.853943619507941
"Congressional District 30 (116th Congress), Texas",49438.0,782114.0,32.6,24225.0,157978.0,508390.0,308121.0,86030.0,246374.0,56277.0,26668.0,863.0,48,30,2019,22.842101845162233,27.920849276745173,5.07874743158294
"Congressional District 18 (116th Congress), Texas",47534.0,778625.0,32.4,25992.0,165084.0,522246.0,300488.0,86204.0,263223.0,56270.0,28014.0,809.0,48,18,2019,21.37731125319596,28.6880008519475,7.310689598751541
"Congressional District 2 (116th Congress), Texas",80414.0,794851.0,35.3,42372.0,82140.0,532077.0,315184.0,76136.0,267323.0,37189.0,57882.0,1109.0,48,02,2019,13.911634988384838,24.156048530382254,10.244413541997416
"Congressional District 20 (116th Congress), Texas",53251.0,809092.0,32.2,24089.0,139374.0,535755.0,319265.0,77844.0,267502.0,54635.0,32212.0,826.0,48,20,2019,20.42414636152253,24.382252987330276,3.958106625807744
"Congressional District 31 (116th Congress), Texas",73594.0,856506.0,34.7,33642.0,77178.0,555197.0,334118.0,72997.0,276864.0,42683.0,52211.0,968.0,48,31,2019,15.416594429033749,21.84767058344657,6.431076154412819
"Congressional District 25 (116th Congress), Texas",73970.0,783085.0,36.9,39168.0,75021.0,508361.0,312955.0,76570.0,253444.0,44354.0,51515.0,938.0,48,25,2019,17.500512933823646,24.466776373600037,6.966263439776391
"Congressional District 32 (116th Congress), Texas",75428.0,774063.0,35.4,46013.0,82612.0,515750.0,312042.0,64483.0,256962.0,32049.0,58895.0,1067.0,48,32,2019,12.472272164755879,20.6648463988822,8.192574234126322
"Congressional District 21 (116th Congress), Texas",72376.0,810719.0,37.8,42716.0,82567.0,539282.0,340238.0,67131.0,269109.0,42167.0,66561.0,1070.0,48,21,2019,15.669115488519521,19.730600344464758,4.061484855945237
"Congressional District 3 (116th Congress), Texas",96905.0,867470.0,37.1,45625.0,54525.0,575532.0,343836.0,78762.0,284666.0,35153.0,88844.0,1231.0,48,03,2019,12.348857959854707,22.906850940564688,10.557992980709981
"Congressional District 4 (116th Congress), Texas",56807.0,751164.0,39.2,29070.0,98415.0,461761.0,300566.0,73947.0,229895.0,49658.0,28845.0,646.0,48,04,2019,21.6002957872072,24.602583126501333,3.0022873392941314
"Congressional District 13 (116th Congress), Texas",53065.0,710097.0,36.2,27010.0,97947.0,445358.0,271799.0,62191.0,232704.0,49893.0,22109.0,635.0,48,13,2019,21.440542491749174,22.881246803704208,1.4407043119550345
"Congressional District 26 (116th Congress), Texas",93630.0,874507.0,35.4,41017.0,59996.0,583294.0,343696.0,67852.0,287458.0,35099.0,65363.0,1107.0,48,26,2019,12.210131567046316,19.741864903868535,7.531733336822219
"Congressional District 9 (116th Congress), Texas",49160.0,782123.0,32.7,23072.0,148322.0,522052.0,309133.0,81890.0,256994.0,48079.0,31547.0,856.0,48,09,2019,18.70821886892301,26.490216185266537,7.781997316343528
"Congressional District (at Large) (116th Congress), Vermont",61973.0,624313.0,42.9,34577.0,65652.0,404942.0,267028.0,36650.0,201443.0,32036.0,48734.0,865.0,50,00,2019,15.903257993576347,13.72515241847297,-2.178105575103377
"Congressional District 1 (116th Congress), Utah",71181.0,762720.0,30.8,28764.0,71119.0,474297.0,275507.0,62274.0,240168.0,30428.0,32474.0,789.0,49,01,2019,12.669464708037706,22.6034184249402,9.933953716902495
"Congressional District 4 (116th Congress), Utah",76246.0,805925.0,31.2,29591.0,62501.0,504994.0,291178.0,60923.0,255783.0,28043.0,35843.0,1012.0,49,04,2019,10.963590230781561,20.92294060677661,9.959350375995049
"Congressional District 1 (116th Congress), Virginia",88716.0,793627.0,39.2,39476.0,54164.0,508452.0,319038.0,61160.0,253899.0,37041.0,62022.0,1171.0,51,01,2019,14.58887195302069,19.170130203925552,4.581258250904863
"Congressional District 10 (116th Congress), Virginia",128549.0,838538.0,38.2,54868.0,36181.0,541769.0,325594.0,61771.0,270771.0,31792.0,106458.0,1499.0,51,10,2019,11.741286917727527,18.97178694939096,7.230500031663434
"Congressional District 5 (116th Congress), Virginia",56316.0,735069.0,42.9,32074.0,96186.0,460425.0,314182.0,62638.0,227586.0,52347.0,42921.0,664.0,51,05,2019,23.000975455432233,19.936851888395896,-3.0641235670363365
"Congressional District 7 (116th Congress), Virginia",80108.0,785194.0,39.8,39127.0,57992.0,501759.0,323224.0,59321.0,247171.0,39192.0,62897.0,1046.0,51,07,2019,15.856229088363927,18.35290696235428,2.496677873990352
"Congressional District 11 (116th Congress), Virginia",114483.0,793878.0,36.8,49738.0,53399.0,532117.0,320083.0,59801.0,264013.0,32568.0,107897.0,1744.0,51,11,2019,12.335756193823789,18.682966605536688,6.347210411712899
